,Sample,SampleName,LOC_OS03G51080,Tissue,Treatment
416,DRX070085,the 4-leaf stage 24 h post submergence replicate 2,5.7,shoot,24 h post submergence
417,DRX070086,the 4-leaf stage 24 h post submergence replicate 3,8.0,shoot,24 h post submergence
418,DRX070087,the 6-leaf stage 0 h post submergence replicate 1,20.9,shoot,control
419,DRX070088,the 6-leaf stage 0 h post submergence replicate 2,23.8,shoot,control
420,DRX070089,the 6-leaf stage 0 h post submergence replicate 3,20.2,shoot,control
421,DRX070090,the 6-leaf stage 1 h post submergence replicate 1,22.2,shoot,1 h post submergence
422,DRX070091,the 6-leaf stage 1 h post submergence replicate 2,20.8,shoot,1 h post submergence
423,DRX070092,the 6-leaf stage 1 h post submergence replicate 3,26.1,shoot,1 h post submergence
424,DRX070093,the 6-leaf stage 3 h post submergence replicate 1,18.4,shoot,3 h post submergence
425,DRX070094,the 6-leaf stage 3 h post submergence replicate 2,24.8,shoot,3 h post submergence
426,DRX070095,the 6-leaf stage 3 h post submergence replicate 3,20.4,shoot,3 h post submergence
427,DRX070096,the 6-leaf stage 6 h post submergence replicate 1,16.2,shoot,6 h post submergence
428,DRX070097,the 6-leaf stage 6 h post submergence replicate 2,18.3,shoot,6 h post submergence
429,DRX070098,the 6-leaf stage 6 h post submergence replicate 3,20.0,shoot,6 h post submergence
430,DRX070099,the 6-leaf stage 12 h post submergence replicate 1,15.1,shoot,12 h post submergence
431,DRX070100,the 6-leaf stage 12 h post submergence replicate 2,13.5,shoot,12 h post submergence
432,DRX070101,the 6-leaf stage 12 h post submergence replicate 3,14.9,shoot,12 h post submergence
433,DRX070102,the 6-leaf stage 24 h post submergence replicate 1,14.6,shoot,24 h post submergence
434,DRX070103,the 6-leaf stage 24 h post submergence replicate 2,14.1,shoot,24 h post submergence
435,DRX070104,the 6-leaf stage 24 h post submergence replicate 3,17.9,shoot,24 h post submergence
436,DRX070105,the 6-leaf stage 0 h post submergence replicate 1,13.2,shoot,control
437,DRX070106,the 6-leaf stage 0 h post submergence replicate 2,7.2,shoot,control
438,DRX070107,the 6-leaf stage 0 h post submergence replicate 3,11.5,shoot,control
439,DRX070108,the 6-leaf stage 1 h post submergence replicate 1,12.8,shoot,1 h post submergence
440,DRX070109,the 6-leaf stage 1 h post submergence replicate 2,13.2,shoot,1 h post submergence
441,DRX070110,the 6-leaf stage 1 h post submergence replicate 3,10.0,shoot,1 h post submergence
442,DRX070111,the 6-leaf stage 3 h post submergence replicate 1,9.0,shoot,3 h post submergence
443,DRX070112,the 6-leaf stage 3 h post submergence replicate 2,10.4,shoot,3 h post submergence
444,DRX070113,the 6-leaf stage 3 h post submergence replicate 3,9.0,shoot,3 h post submergence
445,DRX070114,the 6-leaf stage 6 h post submergence replicate 1,10.2,shoot,6 h post submergence
446,DRX070115,the 6-leaf stage 6 h post submergence replicate 2,9.1,shoot,6 h post submergence
447,DRX070116,the 6-leaf stage 6 h post submergence replicate 3,5.8,shoot,6 h post submergence
448,DRX070117,the 6-leaf stage 12 h post submergence replicate 1,7.5,shoot,12 h post submergence
449,DRX070118,the 6-leaf stage 12 h post submergence replicate 2,8.2,shoot,12 h post submergence
450,DRX070119,the 6-leaf stage 12 h post submergence replicate 3,9.0,shoot,12 h post submergence
451,DRX070120,the 6-leaf stage 24 h post submergence replicate 1,12.9,shoot,24 h post submergence
452,DRX070121,the 6-leaf stage 24 h post submergence replicate 2,15.0,shoot,24 h post submergence
453,DRX070122,the 6-leaf stage 24 h post submergence replicate 3,17.7,shoot,24 h post submergence
474,DRX082810,1_WT_mock1,98.9,leaf,control
475,DRX082811,1_WT_mock2,99.4,leaf,control
476,DRX082812,2_VC_mock1,85.4,leaf,control
477,DRX082813,2_VC_mock2,98.2,leaf,control
478,DRX082814,3_MT2_mock1,99.2,leaf,control
479,DRX082815,3_MT2_mock2,94.1,leaf,control
480,DRX082816,4_MT9_mock1,93.5,leaf,control
481,DRX082817,4_MT9_mock2,98.6,leaf,control
482,DRX082818,5_WT_JA1,136.7,leaf,JA-treated
483,DRX082819,5_WT_JA2,136.0,leaf,JA-treated
484,DRX082820,6_VC_JA1,136.8,leaf,JA-treated
485,DRX082821,6_VC_JA2,138.0,leaf,JA-treated
486,DRX082822,7_MT2_JA1,103.1,leaf,JA-treated
487,DRX082823,7_MT2_JA2,113.6,leaf,JA-treated
488,DRX082824,8_MT9_JA1,106.3,leaf,JA-treated
489,DRX082825,8_MT9_JA2,115.2,leaf,JA-treated
490,DRX084311,aba root 24h 1,101.0,root,ABA 24h
491,DRX084312,aba root 24h 2,116.2,root,ABA 24h
492,DRX084313,aba shoot 24h 1,97.1,shoot,ABA 24h
493,DRX084314,cd01 root 12h 2,149.7,root,0.2uMCd 12h
494,DRX084315,cd01 root 12h 3,144.3,root,0.2uMCd 12h
495,DRX084316,cd01 root 1h 1,179.5,root,0.2uMCd 1h
496,DRX084317,cd01 root 1h 2,175.2,root,0.2uMCd 1h
497,DRX084318,cd01 root 1h 3,209.8,root,0.2uMCd 1h
498,DRX084319,cd01 root 24h 1,122.0,root,0.2uMCd 24h
499,DRX084320,cd01 root 24h 2,134.5,root,0.2uMCd 24h
500,DRX084321,cd01 root 24h 3,129.4,root,0.2uMCd 24h
501,DRX084322,cd01 shoot 12h 1,45.0,shoot,0.2uMCd 12h
502,DRX084323,cd01 shoot 12h 2,53.4,shoot,0.2uMCd 12h
503,DRX084324,cd01 shoot 12h 3,38.6,shoot,0.2uMCd 12h
504,DRX084325,cd01 shoot 1h 1,51.5,shoot,0.2uMCd 1h
505,DRX084326,cd01 shoot 1h 2,54.7,shoot,0.2uMCd 1h
506,DRX084327,cd01 shoot 1h 3,54.5,shoot,0.2uMCd 1h
507,DRX084328,cd01 shoot 24h 1,53.4,shoot,0.2uMCd 24h
508,DRX084329,cd01 shoot 24h 2,71.8,shoot,0.2uMCd 24h
509,DRX084330,cd01 shoot 24h 3,64.0,shoot,0.2uMCd 24h
510,DRX084331,cd1 root 12h 1,137.3,root,1uMCd 12h
511,DRX084332,cd1 root 12h 2,124.0,root,1uMCd 12h
512,DRX084333,cd1 root 12h 3,138.5,root,1uMCd 12h
513,DRX084334,cd1 root 1h 1,130.4,root,1uMCd 1h
514,DRX084335,cd1 root 1h 2,157.6,root,1uMCd 1h
515,DRX084336,cd1 root 1h 3,163.5,root,1uMCd 1h
516,DRX084337,cd1 root 24h 1,111.9,root,1uMCd 24h
517,DRX084338,cd1 root 24h 2,142.4,root,1uMCd 24h
518,DRX084339,cd1 root 24h 3,115.9,root,1uMCd 24h
519,DRX084340,cd1 shoot 12h 1,47.7,shoot,1uMCd 12h
520,DRX084341,cd1 shoot 12h 3,50.4,shoot,1uMCd 12h
521,DRX084342,cd1 shoot 1h 1,62.5,shoot,1uMCd 1h
522,DRX084343,cd1 shoot 1h 2,51.0,shoot,1uMCd 1h
523,DRX084344,cd1 shoot 1h 3,72.5,shoot,1uMCd 1h
524,DRX084345,cd1 shoot 24h 1,67.0,shoot,1uMCd 24h
525,DRX084346,cd1 shoot 24h 2,66.0,shoot,1uMCd 24h
526,DRX084347,cd1 shoot 24h 3,60.9,shoot,1uMCd 24h
527,DRX084348,cd50 root 12h 1,99.9,root,50uMCd 12h
528,DRX084349,cd50 root 12h 2,103.1,root,50uMCd 12h
529,DRX084350,cd50 root 12h 3,77.1,root,50uMCd 12h
530,DRX084351,cd50 root 1h 1,153.6,root,50uMCd 1h
531,DRX084352,cd50 root 1h 2,149.2,root,50uMCd 1h
532,DRX084353,cd50 root 1h 3,143.0,root,50uMCd 1h
533,DRX084354,cd50 root 24h 1,76.3,root,50uMCd 24h
534,DRX084355,cd50 root 24h 2,90.5,root,50uMCd 24h
535,DRX084356,cd50 root 24h 3,87.9,root,50uMCd 24h
536,DRX084357,cd50 shoot 12h 1,71.0,shoot,50uMCd 12h
537,DRX084358,cd50 shoot 12h 2,60.1,shoot,50uMCd 12h
538,DRX084359,cd50 shoot 12h 3,74.9,shoot,50uMCd 12h
539,DRX084360,cd50 shoot 1h 1,54.8,shoot,50uMCd 1h
540,DRX084361,cd50 shoot 1h 2,61.4,shoot,50uMCd 1h
541,DRX084362,cd50 shoot 1h 3,59.2,shoot,50uMCd 1h
542,DRX084363,cd50 shoot 24h 2,122.7,shoot,50uMCd 24h
543,DRX084364,cd50 shoot 24h 3,115.4,shoot,50uMCd 24h
544,DRX084365,cold root 24h 1,170.3,root,cold 24h
545,DRX084366,cold root 24h 2,130.3,root,cold 24h
546,DRX084367,cold shoot 24h 1,28.6,shoot,cold 24h
547,DRX084368,control root 0h 2,158.2,root,control root 0h
548,DRX084369,control root 0h 3,133.6,root,control root 0h
549,DRX084370,control root 12h 1,125.8,root,control root 12h
550,DRX084371,control root 12h 2,131.0,root,control root 12h
551,DRX084372,control root 12h 3,124.1,root,control root 12h
552,DRX084373,control root 1h 1,150.4,root,control root 1h
553,DRX084374,control root 1h 2,146.8,root,control root 1h
554,DRX084375,control root 1h 3,179.8,root,control root 1h
555,DRX084376,control root 24h 1,101.1,root,control root 24h
556,DRX084377,control root 24h 3,113.8,root,control root 24h
557,DRX084378,control shoot 0h 1,62.9,shoot,control shoot 0h
558,DRX084379,control shoot 0h 2,49.3,shoot,control shoot 0h
559,DRX084380,control shoot 0h 3,52.4,shoot,control shoot 0h
560,DRX084381,control shoot 12h 1,46.8,shoot,control shoot 12h
561,DRX084382,control shoot 12h 2,42.7,shoot,control shoot 12h
562,DRX084383,control shoot 12h 3,43.4,shoot,control shoot 12h
563,DRX084384,control shoot 1h 1,53.9,shoot,control shoot 1h
564,DRX084385,control shoot 1h 2,50.0,shoot,control shoot 1h
565,DRX084386,control shoot 1h 3,50.3,shoot,control shoot 1h
566,DRX084387,control shoot 24h 1,61.6,shoot,control shoot 24h
567,DRX084388,control shoot 24h 2,56.1,shoot,control shoot 24h
568,DRX084389,control shoot 24h 3,75.0,shoot,control shoot 24h
616,DRX120121,shoot under 12 hours after High Cadmium stress,57.6,shoot,high cadmium 12h
617,DRX120122,shoot under 12 hours after High Cadmium stress,50.3,shoot,high cadmium 12h
618,DRX120123,shoot under 5 days after High Cadmium stress,163.8,shoot,high cadmium 5day
619,DRX120124,shoot under 5 days after High Cadmium stress,147.2,shoot,high cadmium 5day
620,DRX120125,shoot under 5 days after High Cadmium stress,124.5,shoot,high cadmium 5day
621,DRX120126,root under 12 hours after High Cadmium stress,93.1,root,high cadmium 12h
622,DRX120127,root under 12 hours after High Cadmium stress,111.3,root,high cadmium 12h
623,DRX120128,root under 12 hours after High Cadmium stress,105.1,root,high cadmium 12h
624,DRX120129,root under 5 days after High Cadmium stress,136.6,root,high cadmium 5day
625,DRX120130,root under 5 days after High Cadmium stress,133.0,root,high cadmium 5day
626,DRX120937,cold (4C) for 0 hour,41.2,seedling,cold (4C) for 0 h
627,DRX120938,cold (4C) for 24 hours,49.7,seedling,cold (4C) for 24 h
628,DRX120939,cold (4C) for 48 hours,53.2,seedling,cold (4C) for 48 h
629,DRX120940,cold (4C) for 72 hours,45.5,seedling,cold (4C) for 72 h
630,DRX120941,cold (4C) for 168 hours,34.0,seedling,cold (4C) for 168 h
631,DRX120942,cold (4C) for 0 hour,59.3,seedling,cold (4C) for 0 h
632,DRX120943,cold (4C) for 24 hours,63.5,seedling,cold (4C) for 24 h
633,DRX120944,cold (4C) for 48 hours,41.3,seedling,cold (4C) for 48 h
634,DRX120945,cold (4C) for 72 hours,61.0,seedling,cold (4C) for 72 h
635,DRX120946,cold (4C) for 168 hours,71.4,seedling,cold (4C) for 168 h
676,DRX162768,b1_flooded,79.4,basal regions,flooded
677,DRX162769,b2_flooded,67.3,basal regions,flooded
678,DRX162770,b3_flooded,64.1,basal regions,flooded
679,DRX162771,b4_upland,54.5,basal regions,unpland
680,DRX162772,b5_upland,67.9,basal regions,unpland
681,DRX162773,b6_upland,56.9,basal regions,unpland
682,DRX162774,r1_flooded,67.4,root,flooded
683,DRX162775,r2_flooded,71.5,root,flooded
684,DRX162776,r3_flooded,67.6,root,flooded
685,DRX162777,r4_upland,84.2,root,unpland
686,DRX162778,r5_upland,77.0,root,unpland
687,DRX162779,r6_upland,71.6,root,unpland
688,DRX162780,s1_flooded,69.7,seedling,flooded
689,DRX162781,s2_flooded,77.1,seedling,flooded
690,DRX162782,s3_flooded,68.6,seedling,flooded
691,DRX162783,s4_upland,53.2,seedling,unpland
692,DRX162784,s5_upland,66.3,seedling,unpland
693,DRX162785,s6_upland,51.4,seedling,unpland
706,DRX176992,Control rep1,153.2,root,control
707,DRX176993,Control rep2,126.5,root,control
708,DRX176994,Control rep3,117.8,root,control
709,DRX176995,Control rep4,111.6,root,control
710,DRX176996,RS1 rep1,105.4,root,inoculated with Burkholderia vietnamiensis RS1
711,DRX176997,RS1 rep2,123.0,root,inoculated with Burkholderia vietnamiensis RS1
712,DRX176998,RS1 rep3,113.4,root,inoculated with Burkholderia vietnamiensis RS1
713,DRX176999,RS1 rep4,107.9,root,inoculated with Burkholderia vietnamiensis RS1
744,DRX192053,control_central fundamental parenchyma cells rep1,28.2,leaf sheath (central fundamental parenchyma cell),control
745,DRX192054,control_central fundamental parenchyma cells rep2,43.3,leaf sheath (central fundamental parenchyma cell),control
746,DRX192055,control_central fundamental parenchyma cells rep3,28.5,leaf sheath (central fundamental parenchyma cell),control
747,DRX192056,control_peripheral tissues rep1,52.1,leaf sheath (peripheral tissue),control
748,DRX192057,control_peripheral tissues rep2,53.0,leaf sheath (peripheral tissue),control
749,DRX192058,control_peripheral tissues rep3,59.7,leaf sheath (peripheral tissue),control
750,DRX192059,salt_central fundamental parenchyma cells rep1,48.2,leaf sheath (central fundamental parenchyma cell),salt
751,DRX192060,salt_central fundamental parenchyma cells rep2,49.1,leaf sheath (central fundamental parenchyma cell),salt
752,DRX192061,salt_central fundamental parenchyma cells rep3,55.9,leaf sheath (central fundamental parenchyma cell),salt
753,DRX192062,salt_peripheral tissues rep1,64.5,leaf sheath (peripheral tissue),salt
754,DRX192063,salt_peripheral tissues rep2,60.5,leaf sheath (peripheral tissue),salt
755,DRX192064,salt_peripheral tissues rep3,69.8,leaf sheath (peripheral tissue),salt
756,DRX225155,Rice_root,73.0,root,none
757,DRX225156,Rice_root,93.9,root,none
758,DRX225157,Rice_root,122.3,root,none
759,ERX014987,E-MTAB-721:SKU-sd-L7,18.1,seedling,control
760,ERX014988,E-MTAB-721:SKU-CD-L6,121.6,seedling,cold stress
761,ERX014990,E-MTAB-721:SKU-DT-L3,95.8,seedling,drought stress
762,ERX014991,E-MTAB-721:SKU-ST-L1,81.4,seedling,salt stress
763,ERX014992,E-MTAB-721:SKU-ST-L2,70.6,seedling,salt stress
764,ERX014994,E-MTAB-721:SKU-DT-L4,139.5,seedling,drought stress
765,ERX014997,E-MTAB-721:SKU-sd-L8,81.0,seedling,control
766,ERX1067337,F274-2aC_TAGCTT,23.3,shoot,control
767,ERX1067338,X8391T_ACAGTG,39.2,shoot,submergence low oxygen
768,ERX1067339,X8753C_GCCAAT,44.1,shoot,control
769,ERX1067340,X8753T_CAGATC,39.4,shoot,submergence low oxygen
770,ERX1067341,F274-2aT_GGCTAC,50.1,shoot,submergence low oxygen
771,ERX1067342,F291-C_CTTGTA,52.5,shoot,control
772,ERX1067343,F291-T_ACTTGA,54.0,shoot,submergence low oxygen
773,ERX1067344,IC_CGATGT,24.1,shoot,control
774,ERX1067345,IT_TTAGGC,27.3,shoot,submergence low oxygen
775,ERX1067346,NC_ATCACG,37.0,shoot,control
776,ERX1067347,NT_GATCAG,49.8,shoot,submergence low oxygen
777,ERX1067348,X8391C_TGACCA,24.4,shoot,control
780,ERX1220882,hebibaAOC + GSE Time 03 hpt,58.7,root,GSE 3h
781,ERX1220883,hebibaAOC + GSE Time 06 hpt,99.3,root,GSE 6h
782,ERX1220884,hebibaAOC + GSE Time 09 hpt,91.9,root,GSE 9h
783,ERX1220885,hebibaAOC + GSE Time 12 hpt,69.8,root,GSE 12h
784,ERX1220886,hebibaAOC + GSE Time 24 hpt,103.8,root,GSE 24h
785,ERX1220887,hebibaAOC Mock Time 00 hpt,100.1,root,mock 0h
786,ERX1220888,hebibaAOC Mock Time 03 hpt,86.7,root,mock 3h
787,ERX1220889,hebibaAOC Mock Time 06 hpt,92.1,root,mock 6h
788,ERX1220890,hebibaAOC Mock Time 09 hpt,85.7,root,mock 9h
789,ERX1220891,hebibaAOC Mock Time 12 hpt,80.6,root,mock 12h
790,ERX1220892,hebibaAOC Mock Time 24 hpt,86.3,root,mock 24h
791,ERX1220893,WT  + GSE Time 06 hpt,87.9,root,GSE 6h
792,ERX1220894,WT + GSE Time 03 hpt,91.9,root,GSE 3h
793,ERX1220895,WT + GSE Time 09 hpt,85.6,root,GSE 9h
794,ERX1220896,WT + GSE Time 12 hpt,87.6,root,GSE 12h
795,ERX1220897,WT + GSE Time 24 hpt,88.5,root,GSE 24h
796,ERX1220898,WT + karrikin Time 03 hpt,65.1,root,karrikin 3h
797,ERX1220899,WT + karrikin Time 06 hpt,68.3,root,karrikin 6h
798,ERX1220900,WT + karrikin Time 09 hpt,90.4,root,karrikin 9h
799,ERX1220901,WT + karrikin Time 12 hpt,87.9,root,karrikin 12h
800,ERX1220902,WT + karrikin Time 24 hpt,88.6,root,karrikin 24h
801,ERX1220903,WT Mock Time 00 hpt,86.7,root,mock 0h
802,ERX1220904,WT Mock Time 03 hpt,84.6,root,mock 3h
803,ERX1220905,WT Mock Time 06 hpt,81.5,root,mock 6h
804,ERX1220906,WT Mock Time 09 hpt,67.1,root,mock 9h
805,ERX1220907,WT Mock Time 12 hpt,71.4,root,mock 12h
806,ERX1220908,WT Mock Time 24 hpt,96.8,root,mock 24h
821,ERX149347,E-MTAB-721:Nipp_Round104_Lane3,89.3,seedling,salt stress
822,ERX149348,E-MTAB-721:Nipp_Round104_Lane4,97.7,seedling,cold stress
823,ERX149349,E-MTAB-721:Nipp_Round104_Lane6,97.1,seedling,control
824,ERX149350,E-MTAB-721:Nipp_Round104_Lane7,90.1,seedling,control
825,ERX149351,E-MTAB-721:Nipp_Round104_Lane8,71.5,seedling,drought stress
837,ERX2082073,E-MTAB-5402:MR219_Control,128.6,leaf,control
838,ERX2082074,E-MTAB-5402:MR219_DroughtTreated,25.0,leaf,drought treated
839,ERX2082075,E-MTAB-5402:MR276_Control,212.5,leaf,control
840,ERX2082076,E-MTAB-5402:MR276_DroughtTreated,45.6,leaf,drought treated
841,ERX2120647,E-MTAB-5941:Thaibonnet_00h_1,45.1,shoot,control
842,ERX2120648,E-MTAB-5941:Thaibonnet_00h_2,43.7,shoot,control
843,ERX2120649,E-MTAB-5941:Thaibonnet_00h_3,45.7,shoot,control
844,ERX2120650,E-MTAB-5941:Thaibonnet_02h_1,54.2,shoot,2h 10C
845,ERX2120651,E-MTAB-5941:Thaibonnet_02h_2,51.6,shoot,2h 10C
846,ERX2120652,E-MTAB-5941:Thaibonnet_02h_3,46.1,shoot,2h 10C
847,ERX2120653,E-MTAB-5941:Thaibonnet_10h_1,60.6,shoot,10h 10C
848,ERX2120654,E-MTAB-5941:Thaibonnet_10h_2,63.0,shoot,10h 10C
849,ERX2120655,E-MTAB-5941:Thaibonnet_10h_3,60.8,shoot,10h 10C
850,ERX2120656,E-MTAB-5941:Volano_00h_1,48.7,shoot,control
851,ERX2120657,E-MTAB-5941:Volano_00h_2,45.1,shoot,control
852,ERX2120658,E-MTAB-5941:Volano_00h_3,43.2,shoot,control
853,ERX2120659,E-MTAB-5941:Volano_02h_1,58.1,shoot,2h 10C
854,ERX2120660,E-MTAB-5941:Volano_02h_2,49.0,shoot,2h 10C
855,ERX2120661,E-MTAB-5941:Volano_02h_3,54.7,shoot,2h 10C
856,ERX2120662,E-MTAB-5941:Volano_10h_1,59.2,shoot,10h 10C
857,ERX2120663,E-MTAB-5941:Volano_10h_2,64.4,shoot,10h 10C
858,ERX2120664,E-MTAB-5941:Volano_10h_3,64.0,shoot,10h 10C
867,ERX240739,nippon_control_5hr_rep2 extract,69.9,"shoot axis, vascular leaf",control_5h
868,ERX240740,nippon_control_1hr_rep3 extract,67.0,"shoot axis, vascular leaf",control_1h
869,ERX240741,nippon_salt_24hr_rep1 extract,79.1,"shoot axis, vascular leaf",salt_24h
870,ERX240742,nippon_control_24hr_rep2 extract,68.6,"shoot axis, vascular leaf",control_24h
871,ERX240743,nippon_salt_24hr_rep3 extract,75.8,"shoot axis, vascular leaf",salt_24h
872,ERX240744,nippon_salt_1hr_rep3 extract,73.6,"shoot axis, vascular leaf",salt_1h
873,ERX240745,nippon_control_24hr_rep3 extract,68.4,"shoot axis, vascular leaf",control_24h
874,ERX240746,nippon_control_5hr_rep1 extract,80.8,"shoot axis, vascular leaf",control_5h
875,ERX240747,nippon_salt_24hr_rep2 extract,75.2,"shoot axis, vascular leaf",salt_24h
876,ERX240748,nippon_control_1hr_rep2 extract,77.6,"shoot axis, vascular leaf",control_1h
