,Sample,SampleName,LOC_OS04G56400,Tissue,Treatment
378,DRX021284,WT-Myc-2,80.2,leaf,mycorrhizal fungi Myc-infected
379,DRX021285,WT-Myc-3,53.3,leaf,mycorrhizal fungi Myc-infected
380,DRX021286,WT-GN7-1,26.5,leaf,chitin oligosaccharides (N-acetylchitoheptaose: GN7)-treatted
381,DRX021287,WT-GN7-2,36.0,leaf,chitin oligosaccharides (N-acetylchitoheptaose: GN7)-treatted
382,DRX021288,WT-GN7-3,27.7,leaf,chitin oligosaccharides (N-acetylchitoheptaose: GN7)-treatted
383,DRX021289,cerk1-Mock-1,69.2,leaf,chitin receptor gene transcected
384,DRX021290,cerk1-Mock-2,78.5,leaf,chitin receptor gene transcected
385,DRX021291,cerk1-Mock-3,69.2,leaf,chitin receptor gene transcected
386,DRX021292,cerk1-Myc-1,69.3,leaf,"chitin receptor gene transcected, Myc-LCO (arbuscular mycorrhizal (AM) fungus-secreted substance)-treated"
387,DRX021293,cerk1-Myc-2,71.2,leaf,"chitin receptor gene transcected, Myc-LCO (arbuscular mycorrhizal (AM) fungus-secreted substance)-treated"
388,DRX021294,cerk1-Myc-3,76.0,leaf,"chitin receptor gene transcected, Myc-LCO (arbuscular mycorrhizal (AM) fungus-secreted substance)-treated"
389,DRX021295,cerk1-GN7-1,35.7,leaf,"chitin receptor gene transcected, chitin oligosaccharides (N-acetylchitoheptaose: GN7)-treated"
390,DRX021296,cerk1-GN7-2,55.7,leaf,"chitin receptor gene transcected, chitin oligosaccharides (N-acetylchitoheptaose: GN7)-treated"
391,DRX021297,cerk1-GN7-3,60.5,leaf,"chitin receptor gene transcected, chitin oligosaccharides (N-acetylchitoheptaose: GN7)-treated"
392,DRX028374,Oryza_sativa_RNA_seq,56.7,--,--
393,DRX033187,rice control,37.4,root,mock
394,DRX033188,Striga 3d_dpi,31.0,root,Striga 3d
395,DRX033189,Striga 7d_dpi,33.2,root,Striga 7d
396,DRX057388,arbuscular mycorrhizal (AM),48.4,root,arbuscular mycorrhizal (AM)
397,DRX057389,arbuscular mycorrhizal (AM),56.7,root,arbuscular mycorrhizal (AM)
398,DRX057390,non-mycorrhizal (NM),35.4,root,control
399,DRX057391,non-mycorrhizal (NM),39.0,root,control
400,DRX070069,the 4-leaf stage 0 h post submergence replicate 1,16.1,shoot,control
401,DRX070070,the 4-leaf stage 0 h post submergence replicate 2,23.8,shoot,control
402,DRX070071,the 4-leaf stage 0 h post submergence replicate 3,21.0,shoot,control
403,DRX070072,the 4-leaf stage 1 h post submergence replicate 1,22.6,shoot,1 h post submergence
404,DRX070073,the 4-leaf stage 1 h post submergence replicate 2,17.8,shoot,1 h post submergence
405,DRX070074,the 4-leaf stage 1 h post submergence replicate 3,21.1,shoot,1 h post submergence
406,DRX070075,the 4-leaf stage 3 h post submergence replicate 1,14.5,shoot,3 h post submergence
407,DRX070076,the 4-leaf stage 3 h post submergence replicate 2,11.8,shoot,3 h post submergence
408,DRX070077,the 4-leaf stage 3 h post submergence replicate 3,14.9,shoot,3 h post submergence
409,DRX070078,the 4-leaf stage 6 h post submergence replicate 1,14.4,shoot,6 h post submergence
410,DRX070079,the 4-leaf stage 6 h post submergence replicate 2,14.0,shoot,6 h post submergence
411,DRX070080,the 4-leaf stage 6 h post submergence replicate 3,16.4,shoot,6 h post submergence
412,DRX070081,the 4-leaf stage 12 h post submergence replicate 1,14.5,shoot,12 h post submergence
413,DRX070082,the 4-leaf stage 12 h post submergence replicate 2,12.3,shoot,12 h post submergence
414,DRX070083,the 4-leaf stage 12 h post submergence replicate 3,13.1,shoot,12 h post submergence
415,DRX070084,the 4-leaf stage 24 h post submergence replicate 1,10.9,shoot,24 h post submergence
416,DRX070085,the 4-leaf stage 24 h post submergence replicate 2,10.6,shoot,24 h post submergence
417,DRX070086,the 4-leaf stage 24 h post submergence replicate 3,8.4,shoot,24 h post submergence
418,DRX070087,the 6-leaf stage 0 h post submergence replicate 1,13.9,shoot,control
419,DRX070088,the 6-leaf stage 0 h post submergence replicate 2,13.2,shoot,control
420,DRX070089,the 6-leaf stage 0 h post submergence replicate 3,13.9,shoot,control
421,DRX070090,the 6-leaf stage 1 h post submergence replicate 1,15.6,shoot,1 h post submergence
422,DRX070091,the 6-leaf stage 1 h post submergence replicate 2,8.9,shoot,1 h post submergence
423,DRX070092,the 6-leaf stage 1 h post submergence replicate 3,10.2,shoot,1 h post submergence
424,DRX070093,the 6-leaf stage 3 h post submergence replicate 1,7.2,shoot,3 h post submergence
425,DRX070094,the 6-leaf stage 3 h post submergence replicate 2,1.9,shoot,3 h post submergence
426,DRX070095,the 6-leaf stage 3 h post submergence replicate 3,10.5,shoot,3 h post submergence
427,DRX070096,the 6-leaf stage 6 h post submergence replicate 1,8.0,shoot,6 h post submergence
428,DRX070097,the 6-leaf stage 6 h post submergence replicate 2,6.0,shoot,6 h post submergence
429,DRX070098,the 6-leaf stage 6 h post submergence replicate 3,6.3,shoot,6 h post submergence
430,DRX070099,the 6-leaf stage 12 h post submergence replicate 1,4.3,shoot,12 h post submergence
431,DRX070100,the 6-leaf stage 12 h post submergence replicate 2,5.4,shoot,12 h post submergence
432,DRX070101,the 6-leaf stage 12 h post submergence replicate 3,7.3,shoot,12 h post submergence
433,DRX070102,the 6-leaf stage 24 h post submergence replicate 1,7.9,shoot,24 h post submergence
434,DRX070103,the 6-leaf stage 24 h post submergence replicate 2,2.9,shoot,24 h post submergence
435,DRX070104,the 6-leaf stage 24 h post submergence replicate 3,4.7,shoot,24 h post submergence
436,DRX070105,the 6-leaf stage 0 h post submergence replicate 1,20.5,shoot,control
437,DRX070106,the 6-leaf stage 0 h post submergence replicate 2,22.9,shoot,control
438,DRX070107,the 6-leaf stage 0 h post submergence replicate 3,22.7,shoot,control
439,DRX070108,the 6-leaf stage 1 h post submergence replicate 1,19.5,shoot,1 h post submergence
440,DRX070109,the 6-leaf stage 1 h post submergence replicate 2,17.5,shoot,1 h post submergence
441,DRX070110,the 6-leaf stage 1 h post submergence replicate 3,16.3,shoot,1 h post submergence
442,DRX070111,the 6-leaf stage 3 h post submergence replicate 1,11.6,shoot,3 h post submergence
443,DRX070112,the 6-leaf stage 3 h post submergence replicate 2,9.2,shoot,3 h post submergence
444,DRX070113,the 6-leaf stage 3 h post submergence replicate 3,17.8,shoot,3 h post submergence
445,DRX070114,the 6-leaf stage 6 h post submergence replicate 1,9.3,shoot,6 h post submergence
446,DRX070115,the 6-leaf stage 6 h post submergence replicate 2,9.6,shoot,6 h post submergence
447,DRX070116,the 6-leaf stage 6 h post submergence replicate 3,6.6,shoot,6 h post submergence
448,DRX070117,the 6-leaf stage 12 h post submergence replicate 1,1.9,shoot,12 h post submergence
449,DRX070118,the 6-leaf stage 12 h post submergence replicate 2,4.2,shoot,12 h post submergence
450,DRX070119,the 6-leaf stage 12 h post submergence replicate 3,8.0,shoot,12 h post submergence
451,DRX070120,the 6-leaf stage 24 h post submergence replicate 1,6.2,shoot,24 h post submergence
452,DRX070121,the 6-leaf stage 24 h post submergence replicate 2,8.2,shoot,24 h post submergence
453,DRX070122,the 6-leaf stage 24 h post submergence replicate 3,12.2,shoot,24 h post submergence
454,DRX070123,late meiosis WT L1,15.3,anther,--
455,DRX070124,late meiosis WT L2,15.6,anther,--
456,DRX070125,late meiosis WT L3,10.8,anther,--
457,DRX070126,early meiosis WT M1,24.9,anther,--
458,DRX070127,early meiosis WT M2,18.1,anther,--
459,DRX070128,early meiosis WT M3,16.1,anther,--
460,DRX070129,premeiosis WT S1,34.5,anther,--
461,DRX070130,premeiosis WT S2,35.4,anther,--
462,DRX070131,premeiosis WT S3,30.4,anther,--
463,DRX070132,late meiosis eat1 L1,14.9,anther,--
464,DRX070133,late meiosis eat1 L2,17.8,anther,--
465,DRX070134,late meiosis eat1 L3,13.6,anther,--
466,DRX070135,early meiosis eat1 M1,31.0,anther,--
467,DRX070136,early meiosis eat1 M2,29.4,anther,--
468,DRX070137,early meiosis eat1 M3,24.2,anther,--
469,DRX070138,premeiosis eat1 S1,33.2,anther,--
470,DRX070139,premeiosis eat1 S2,32.9,anther,--
471,DRX070140,premeiosis eat1 S3,29.0,anther,--
472,DRX073106,wild type,21.3,--,--
473,DRX073107,null mutantt of OsHKT1;5,40.5,--,--
474,DRX082810,1_WT_mock1,101.2,leaf,control
475,DRX082811,1_WT_mock2,124.5,leaf,control
476,DRX082812,2_VC_mock1,108.3,leaf,control
477,DRX082813,2_VC_mock2,115.1,leaf,control
478,DRX082814,3_MT2_mock1,112.6,leaf,control
479,DRX082815,3_MT2_mock2,86.5,leaf,control
480,DRX082816,4_MT9_mock1,109.6,leaf,control
481,DRX082817,4_MT9_mock2,98.2,leaf,control
482,DRX082818,5_WT_JA1,42.4,leaf,JA-treated
483,DRX082819,5_WT_JA2,58.3,leaf,JA-treated
484,DRX082820,6_VC_JA1,18.4,leaf,JA-treated
485,DRX082821,6_VC_JA2,16.9,leaf,JA-treated
486,DRX082822,7_MT2_JA1,84.6,leaf,JA-treated
487,DRX082823,7_MT2_JA2,83.6,leaf,JA-treated
488,DRX082824,8_MT9_JA1,86.8,leaf,JA-treated
489,DRX082825,8_MT9_JA2,89.8,leaf,JA-treated
490,DRX084311,aba root 24h 1,5.6,root,ABA 24h
491,DRX084312,aba root 24h 2,10.7,root,ABA 24h
492,DRX084313,aba shoot 24h 1,65.7,shoot,ABA 24h
493,DRX084314,cd01 root 12h 2,18.5,root,0.2uMCd 12h
494,DRX084315,cd01 root 12h 3,11.2,root,0.2uMCd 12h
495,DRX084316,cd01 root 1h 1,40.4,root,0.2uMCd 1h
496,DRX084317,cd01 root 1h 2,33.1,root,0.2uMCd 1h
497,DRX084318,cd01 root 1h 3,34.9,root,0.2uMCd 1h
498,DRX084319,cd01 root 24h 1,45.2,root,0.2uMCd 24h
499,DRX084320,cd01 root 24h 2,38.6,root,0.2uMCd 24h
500,DRX084321,cd01 root 24h 3,35.4,root,0.2uMCd 24h
501,DRX084322,cd01 shoot 12h 1,246.0,shoot,0.2uMCd 12h
502,DRX084323,cd01 shoot 12h 2,236.9,shoot,0.2uMCd 12h
503,DRX084324,cd01 shoot 12h 3,234.0,shoot,0.2uMCd 12h
504,DRX084325,cd01 shoot 1h 1,285.0,shoot,0.2uMCd 1h
505,DRX084326,cd01 shoot 1h 2,309.7,shoot,0.2uMCd 1h
506,DRX084327,cd01 shoot 1h 3,308.2,shoot,0.2uMCd 1h
507,DRX084328,cd01 shoot 24h 1,277.1,shoot,0.2uMCd 24h
508,DRX084329,cd01 shoot 24h 2,297.1,shoot,0.2uMCd 24h
509,DRX084330,cd01 shoot 24h 3,323.0,shoot,0.2uMCd 24h
510,DRX084331,cd1 root 12h 1,11.0,root,1uMCd 12h
511,DRX084332,cd1 root 12h 2,15.2,root,1uMCd 12h
512,DRX084333,cd1 root 12h 3,15.6,root,1uMCd 12h
513,DRX084334,cd1 root 1h 1,38.0,root,1uMCd 1h
514,DRX084335,cd1 root 1h 2,50.9,root,1uMCd 1h
515,DRX084336,cd1 root 1h 3,39.5,root,1uMCd 1h
516,DRX084337,cd1 root 24h 1,30.2,root,1uMCd 24h
517,DRX084338,cd1 root 24h 2,25.4,root,1uMCd 24h
518,DRX084339,cd1 root 24h 3,23.9,root,1uMCd 24h
519,DRX084340,cd1 shoot 12h 1,252.4,shoot,1uMCd 12h
520,DRX084341,cd1 shoot 12h 3,244.4,shoot,1uMCd 12h
521,DRX084342,cd1 shoot 1h 1,306.2,shoot,1uMCd 1h
522,DRX084343,cd1 shoot 1h 2,356.0,shoot,1uMCd 1h
523,DRX084344,cd1 shoot 1h 3,259.4,shoot,1uMCd 1h
524,DRX084345,cd1 shoot 24h 1,292.4,shoot,1uMCd 24h
525,DRX084346,cd1 shoot 24h 2,293.9,shoot,1uMCd 24h
526,DRX084347,cd1 shoot 24h 3,332.5,shoot,1uMCd 24h
527,DRX084348,cd50 root 12h 1,11.6,root,50uMCd 12h
528,DRX084349,cd50 root 12h 2,20.3,root,50uMCd 12h
529,DRX084350,cd50 root 12h 3,12.1,root,50uMCd 12h
530,DRX084351,cd50 root 1h 1,82.5,root,50uMCd 1h
531,DRX084352,cd50 root 1h 2,85.2,root,50uMCd 1h
532,DRX084353,cd50 root 1h 3,69.0,root,50uMCd 1h
533,DRX084354,cd50 root 24h 1,0.0,root,50uMCd 24h
534,DRX084355,cd50 root 24h 2,6.6,root,50uMCd 24h
535,DRX084356,cd50 root 24h 3,5.8,root,50uMCd 24h
536,DRX084357,cd50 shoot 12h 1,172.3,shoot,50uMCd 12h
537,DRX084358,cd50 shoot 12h 2,187.8,shoot,50uMCd 12h
538,DRX084359,cd50 shoot 12h 3,163.2,shoot,50uMCd 12h
539,DRX084360,cd50 shoot 1h 1,297.5,shoot,50uMCd 1h
540,DRX084361,cd50 shoot 1h 2,295.0,shoot,50uMCd 1h
541,DRX084362,cd50 shoot 1h 3,300.6,shoot,50uMCd 1h
542,DRX084363,cd50 shoot 24h 2,141.4,shoot,50uMCd 24h
543,DRX084364,cd50 shoot 24h 3,153.7,shoot,50uMCd 24h
544,DRX084365,cold root 24h 1,181.9,root,cold 24h
545,DRX084366,cold root 24h 2,153.7,root,cold 24h
546,DRX084367,cold shoot 24h 1,521.2,shoot,cold 24h
547,DRX084368,control root 0h 2,63.8,root,control root 0h
548,DRX084369,control root 0h 3,58.9,root,control root 0h
549,DRX084370,control root 12h 1,55.7,root,control root 12h
550,DRX084371,control root 12h 2,50.6,root,control root 12h
551,DRX084372,control root 12h 3,67.6,root,control root 12h
552,DRX084373,control root 1h 1,64.2,root,control root 1h
553,DRX084374,control root 1h 2,57.1,root,control root 1h
554,DRX084375,control root 1h 3,66.3,root,control root 1h
555,DRX084376,control root 24h 1,80.0,root,control root 24h
556,DRX084377,control root 24h 3,60.5,root,control root 24h
557,DRX084378,control shoot 0h 1,288.1,shoot,control shoot 0h
558,DRX084379,control shoot 0h 2,329.3,shoot,control shoot 0h
559,DRX084380,control shoot 0h 3,301.9,shoot,control shoot 0h
560,DRX084381,control shoot 12h 1,276.2,shoot,control shoot 12h
561,DRX084382,control shoot 12h 2,249.9,shoot,control shoot 12h
562,DRX084383,control shoot 12h 3,270.5,shoot,control shoot 12h
563,DRX084384,control shoot 1h 1,290.9,shoot,control shoot 1h
564,DRX084385,control shoot 1h 2,326.7,shoot,control shoot 1h
565,DRX084386,control shoot 1h 3,289.5,shoot,control shoot 1h
566,DRX084387,control shoot 24h 1,354.4,shoot,control shoot 24h
567,DRX084388,control shoot 24h 2,315.5,shoot,control shoot 24h
568,DRX084389,control shoot 24h 3,352.7,shoot,control shoot 24h
569,DRX094796,OL_leaf_paired,55.9,leaf,--
570,DRX094797,OL_root_paired,2.2,root,--
571,DRX094798,OL_SAM_paired,22.7,SAM,--
572,DRX094799,OL_tillerbud_paired,6.1,tiller bud,--
573,DRX094800,OL_rhizomestage1_paired,5.8,rhizome,--
574,DRX094801,OL_rhizomestage2_paired,5.4,rhizome,--
575,DRX094802,OL_rhizometip_paired,16.9,rhizome tip,--
576,DRX094803,OL_rhizomenode_paired,3.8,rhizome node,--
577,DRX094804,OL_leaf_singleton,45.3,leaf,--
578,DRX094805,OL_root_singleton,0.0,root,--
579,DRX094806,OL_SAM_singleton,16.3,SAM,--
580,DRX094807,OL_tillerbud_singleton,3.1,tiller bud,--
581,DRX094808,OL_rhizomestage1_singleton,1.4,rhizome,--
582,DRX094809,OL_rhizomestage2_singleton,2.6,rhizome,--
583,DRX094810,OL_rhizometip_singleton,7.2,rhizome tip,--
584,DRX094811,OL_rhizomenode_singleton,0.0,rhizome node,--
585,DRX103890,PR0169_01A01_H1,103.0,shoot,--
586,DRX103891,PR0169_02A03_H1,108.2,shoot,--
587,DRX103892,PR0169_03A04_H1,105.6,shoot,--
588,DRX103893,PR0169_04A05_H1,111.3,shoot,--
589,DRX103894,PR0169_05A06_H1,120.9,shoot,--
590,DRX103895,PR0169_06A10_H1,110.3,shoot,--
591,DRX103896,PR0169_07A12_H1,107.0,shoot,--
592,DRX103897,PR0169_08A14_H1,111.6,shoot,--
593,DRX103898,PR0169_09A18_H1,116.0,shoot,--
594,DRX103899,PR0169_10A22_H1,115.6,shoot,--
595,DRX103900,PR0169_11A23_H1,111.4,shoot,--
596,DRX103901,PR0169_12A01_H1,99.5,shoot,--
597,DRX103902,PR0169_13A03_H1,97.0,shoot,--
598,DRX103903,PR0169_14A04_H1,100.7,shoot,--
599,DRX103904,PR0169_15A05_H1,98.9,shoot,--
600,DRX103905,PR0169_16A06_H1,115.2,shoot,--
601,DRX103906,PR0169_17A10_H1,103.2,shoot,--
602,DRX103907,PR0169_18A12_H1,103.9,shoot,--
603,DRX103908,PR0169_19A14_H1,107.8,shoot,--
604,DRX103909,PR0169_20A18_H1,121.1,shoot,--
605,DRX103910,PR0169_21A22_H1,180.5,shoot,--
606,DRX103911,PR0169_22A23_H1,158.7,shoot,--
607,DRX114844,late meiosis mel1 L1,7.6,anther,--
608,DRX114845,late meiosis mel1 L2,18.1,anther,--
609,DRX114846,late meiosis mel1 L3,18.8,anther,--
610,DRX114847,early meiosis mel1 M1,30.9,anther,--
611,DRX114848,early meiosis mel1 M2,32.3,anther,--
612,DRX114849,early meiosis mel1 M3,22.0,anther,--
613,DRX114850,premeiosis mel1 S1,36.3,anther,--
614,DRX114851,premeiosis mel1 S2,34.0,anther,--
615,DRX114852,premeiosis mel1 S3,31.9,anther,--
616,DRX120121,shoot under 12 hours after High Cadmium stress,187.0,shoot,high cadmium 12h
617,DRX120122,shoot under 12 hours after High Cadmium stress,201.2,shoot,high cadmium 12h
618,DRX120123,shoot under 5 days after High Cadmium stress,6.6,shoot,high cadmium 5day
619,DRX120124,shoot under 5 days after High Cadmium stress,42.7,shoot,high cadmium 5day
620,DRX120125,shoot under 5 days after High Cadmium stress,12.2,shoot,high cadmium 5day
621,DRX120126,root under 12 hours after High Cadmium stress,19.3,root,high cadmium 12h
622,DRX120127,root under 12 hours after High Cadmium stress,15.2,root,high cadmium 12h
623,DRX120128,root under 12 hours after High Cadmium stress,5.7,root,high cadmium 12h
624,DRX120129,root under 5 days after High Cadmium stress,4.2,root,high cadmium 5day
625,DRX120130,root under 5 days after High Cadmium stress,4.8,root,high cadmium 5day
626,DRX120937,cold (4C) for 0 hour,90.8,seedling,cold (4C) for 0 h
627,DRX120938,cold (4C) for 24 hours,91.1,seedling,cold (4C) for 24 h
628,DRX120939,cold (4C) for 48 hours,243.0,seedling,cold (4C) for 48 h
629,DRX120940,cold (4C) for 72 hours,150.7,seedling,cold (4C) for 72 h
630,DRX120941,cold (4C) for 168 hours,89.4,seedling,cold (4C) for 168 h
631,DRX120942,cold (4C) for 0 hour,132.8,seedling,cold (4C) for 0 h
632,DRX120943,cold (4C) for 24 hours,148.4,seedling,cold (4C) for 24 h
633,DRX120944,cold (4C) for 48 hours,317.0,seedling,cold (4C) for 48 h
634,DRX120945,cold (4C) for 72 hours,135.9,seedling,cold (4C) for 72 h
635,DRX120946,cold (4C) for 168 hours,98.0,seedling,cold (4C) for 168 h
636,DRX138357,Cap_1,21.0,--,--
637,DRX138358,Capless_1,35.3,--,--
638,DRX138359,Cap_2,19.1,--,--
639,DRX138360,Capless_2,37.1,--,--
640,DRX149925,RNA-seq_WT_Leaf_1,643.7,leaf,--
641,DRX149926,RNA-seq_WT_Leaf_2,418.4,leaf,--
642,DRX149927,RNA-seq_WT_Leaf_3,501.0,leaf,--
643,DRX149928,RNA-seq_WT_Leaf_4,502.3,leaf,--
644,DRX149929,RNA-seq_WT_vegetative_SAM_1,6.1,vegetative shoot apical meristem,--
645,DRX149930,RNA-seq_WT_vegetative_SAM_2,13.1,vegetative shoot apical meristem,--
646,DRX149931,RNA-seq_WT_vegetative_SAM_6,12.4,vegetative shoot apical meristem,--
647,DRX149932,RNA-seq_WT_vegetative_SAM_7,12.1,vegetative shoot apical meristem,--
648,DRX149933,RNA-seq_WT_vegetative_SAM_8,8.0,vegetative shoot apical meristem,--
649,DRX149934,RNA-seq_WT_reproductive_SAM_1,5.3,reproductive shoot apical meristem,--
650,DRX149935,RNA-seq_WT_reproductive_SAM_2,11.8,reproductive shoot apical meristem,--
651,DRX149936,RNA-seq_WT_reproductive_SAM_6,12.8,reproductive shoot apical meristem,--
652,DRX149937,RNA-seq_WT_reproductive_SAM_7,14.2,reproductive shoot apical meristem,--
653,DRX149938,RNA-seq_WT_reproductive_SAM_8,10.3,reproductive shoot apical meristem,--
654,DRX155838,WT rep1,35.6,3 DAP embryo,--
655,DRX155839,WT rep2,36.4,3 DAP embryo,--
656,DRX155840,WT rep3,28.1,3 DAP embryo,--
657,DRX155841,gle4 rep1,25.6,3 DAP embryo,--
658,DRX155842,gle4 rep2,30.3,3 DAP embryo,--
659,DRX155843,gle4 rep3,23.2,3 DAP embryo,--
660,DRX157011,KS-egg-1-1,21.2,egg,--
661,DRX157012,KS-egg-2-1,24.0,egg,--
662,DRX157013,KS-egg-3-1,18.4,egg,--
